#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_ashford;Ashford;Ashford;Ashford;;Ashford;;;;;;;;;x
d_ashford_adj;Ashfordian;;ashforder;;;;;;;;;;;x
d_asotin;Asotin;Asotin;Asotin;;Asotin;;;;;;;;;x
d_asotin_adj;Asotinian;;asotiner;;;;;;;;;;;x
d_badiraguato;Badiraguato;Badiraguato;Badiraguato;;Badiraguato;;;;;;;;;x
d_badiraguato_adj;Badiraguatian;;badiraguater;;;;;;;;;;;x
d_baker;Baker;Baker;Baker;;Baker;;;;;;;;;x
d_baker_adj;Bakerian;;bakerer;;;;;;;;;;;x
d_bannock;Bannock;Bannock;Bannock;;Bannock;;;;;;;;;x
d_bannock_adj;Bannockian;;bannocker;;;;;;;;;;;x
d_bear_river;Bear River;Bear River;Bear River;;Bear River;;;;;;;;;x
d_bear_river_adj;Bear Riverian;;Bear Riverer;;;;;;;;;;;x
d_beartooth;Beartooth;Beartooth;Beartooth;;Beartooth;;;;;;;;;x
d_beartooth_adj;Beartoothian;;beartoother;;;;;;;;;;;x
d_beaverhead;Beaverhead;Beaverhead;Beaverhead;;Beaverhead;;;;;;;;;x
d_beaverhead_adj;Beaverheadian;;beaverheader;;;;;;;;;;;x
d_big_bend;Big Bend;Big Bend;Big Bend;;Big Bend;;;;;;;;;x
d_big_bend_adj;Big Bendian;;Big Bender;;;;;;;;;;;x
d_big_morongo;Big Morongo;Big Morongo;Big Morongo;;Big Morongo;;;;;;;;;x
d_big_morongo_adj;Big Morongian;;Big Moronger;;;;;;;;;;;x
d_big_sur;Big Sur;Big Sur;Big Sur;;Big Sur;;;;;;;;;x
d_big_sur_adj;Big Surian;;Big Surer;;;;;;;;;;;x
d_bingham;Bingham;Bingham;Bingham;;Bingham;;;;;;;;;x
d_bingham_adj;Binghamian;;binghamer;;;;;;;;;;;x
d_biosfera;Biosfera;Biosfera;Biosfera;;Biosfera;;;;;;;;;x
d_biosfera_adj;Biosferan;;biosferer;;;;;;;;;;;x
d_boise_canyon;Boise Canyon;Boise Canyon;Boise Canyon;;Boise Canyon;;;;;;;;;x
d_boise_canyon_adj;Boise Canyonian;;Boise Canyoner;;;;;;;;;;;x
d_boulder;Boulder;Boulder;Boulder;;Boulder;;;;;;;;;x
d_boulder_adj;Boulderian;;boulderer;;;;;;;;;;;x
d_box_elder;Box Elder;Box Elder;Box Elder;;Box Elder;;;;;;;;;x
d_box_elder_adj;Box Elderian;;Box Elderer;;;;;;;;;;;x
d_bridger;Bridger;Bridger;Bridger;;Bridger;;;;;;;;;x
d_bridger_adj;Bridgerian;;bridgerer;;;;;;;;;;;x
d_broadwater;Broadwater;Broadwater;Broadwater;;Broadwater;;;;;;;;;x
d_broadwater_adj;Broadwaterian;;broadwaterer;;;;;;;;;;;x
d_butte_slopes;Butte Slopes;Butte Slopes;Butte Slopes;;Butte Slopes;;;;;;;;;x
d_butte_slopes_adj;Butte Slopesian;;Butte Slopeser;;;;;;;;;;;x
d_cajeme;Cajeme;Cajeme;Cajeme;;Cajeme;;;;;;;;;x
d_cajeme_adj;Cajemean;;cajemer;;;;;;;;;;;x
d_calavera;Calavera;Calavera;Calavera;;Calavera;;;;;;;;;x
d_calavera_adj;Calaveran;;calaverer;;;;;;;;;;;x
d_campbell;Campbell;Campbell;Campbell;;Campbell;;;;;;;;;x
d_campbell_adj;Campbellian;;campbeller;;;;;;;;;;;x
d_canal;Canal;Canal;Canal;;Canal;;;;;;;;;x
d_canal_adj;Canalian;;canaler;;;;;;;;;;;x
d_canyonlands;Canyonlands;Canyonlands;Canyonlands;;Canyonlands;;;;;;;;;x
d_canyonlands_adj;Canyonlandsian;;canyonlandser;;;;;;;;;;;x
d_carmel_coast;Carmel Coast;Carmel Coast;Carmel Coast;;Carmel Coast;;;;;;;;;x
d_carmel_coast_adj;Carmel Coastian;;Carmel Coaster;;;;;;;;;;;x
d_cascade;Cascade;Cascade;Cascade;;Cascade;;;;;;;;;x
d_cascade_adj;Cascadean;;cascader;;;;;;;;;;;x
d_cassia;Cassia;Cassia;Cassia;;Cassia;;;;;;;;;x
d_cassia_adj;Cassian;;casser;;;;;;;;;;;x
d_channel_islands;Channel Islands;Channel Islands;Channel Islands;;Channel Islands;;;;;;;;;x
d_channel_islands_adj;Channel Islandsian;;Channel Islandser;;;;;;;;;;;x
d_chelan;Chelan;Chelan;Chelan;;Chelan;;;;;;;;;x
d_chelan_adj;Chelanian;;chelaner;;;;;;;;;;;x
d_chicktoria;Chicktoria;Chicktoria;Chicktoria;;Chicktoria;;;;;;;;;x
d_chicktoria_adj;Chicktorian;;chicktorer;;;;;;;;;;;x
d_chinle;Chinle;Chinle;Chinle;;Chinle;;;;;;;;;x
d_chinle_adj;Chinlean;;chinler;;;;;;;;;;;x
d_clackers;Clackers;Clackers;Clackers;;Clackers;;;;;;;;;x
d_clackers_adj;Clackersian;;clackerser;;;;;;;;;;;x
d_clallam;Clallam;Clallam;Clallam;;Clallam;;;;;;;;;x
d_clallam_adj;Clallamian;;clallamer;;;;;;;;;;;x
d_clark;Clark;Clark;Clark;;Clark;;;;;;;;;x
d_clark_adj;Clarkian;;clarker;;;;;;;;;;;x
d_clatsop;Clatsop;Clatsop;Clatsop;;Clatsop;;;;;;;;;x
d_clatsop_adj;Clatsopian;;clatsoper;;;;;;;;;;;x
d_cochise;Cochise;Cochise;Cochise;;Cochise;;;;;;;;;x
d_cochise_adj;Cochisean;;cochiser;;;;;;;;;;;x
d_coconino;Coconino;Coconino;Coconino;;Coconino;;;;;;;;;x
d_coconino_adj;Coconinian;;coconiner;;;;;;;;;;;x
d_coldstream;Coldstream;Coldstream;Coldstream;;Coldstream;;;;;;;;;x
d_coldstream_adj;Coldstreamian;;coldstreamer;;;;;;;;;;;x
d_columbia;Columbia;Columbia;Columbia;;Columbia;;;;;;;;;x
d_columbia_adj;Columbian;;columber;;;;;;;;;;;x
d_colusa;Colusa;Colusa;Colusa;;Colusa;;;;;;;;;x
d_colusa_adj;Colusan;;coluser;;;;;;;;;;;x
d_comondu;Comondú;Comondú;Comondú;;Comondú;;;;;;;;;x
d_comondu_adj;Comondúian;;comondúer;;;;;;;;;;;x
d_concordia;Concordia;Concordia;Concordia;;Concordia;;;;;;;;;x
d_concordia_adj;Concordian;;concorder;;;;;;;;;;;x
d_consumnes;Consumnes;Consumnes;Consumnes;;Consumnes;;;;;;;;;x
d_consumnes_adj;Consumnesian;;consumneser;;;;;;;;;;;x
d_contra_costa;Contra Costa;Contra Costa;Contra Costa;;Contra Costa;;;;;;;;;x
d_contra_costa_adj;Contra Costan;;Contra Coster;;;;;;;;;;;x
d_coos;Coos;Coos;Coos;;Coos;;;;;;;;;x
d_coos_adj;Coosian;;cooser;;;;;;;;;;;x
d_coso;Coso;Coso;Coso;;Coso;;;;;;;;;x
d_coso_adj;Cosian;;coser;;;;;;;;;;;x
d_cowichan;Cowichan;Cowichan;Cowichan;;Cowichan;;;;;;;;;x
d_cowichan_adj;Cowichanian;;cowichaner;;;;;;;;;;;x
d_cowlitz;Cowlitz;Cowlitz;Cowlitz;;Cowlitz;;;;;;;;;x
d_cowlitz_adj;Cowlitzian;;cowlitzer;;;;;;;;;;;x
d_crag;Crag;Crag;Crag;;Crag;;;;;;;;;x
d_crag_adj;Cragian;;crager;;;;;;;;;;;x
d_crownpoint;Crownpoint;Crownpoint;Crownpoint;;Crownpoint;;;;;;;;;x
d_crownpoint_adj;Crownpointian;;crownpointer;;;;;;;;;;;x
d_culiacan;Culiacan;Culiacan;Culiacan;;Culiacan;;;;;;;;;x
d_culiacan_adj;Culiacanian;;culiacaner;;;;;;;;;;;x
d_custer;Custer;Custer;Custer;;Custer;;;;;;;;;x
d_custer_adj;Custerian;;custerer;;;;;;;;;;;x
d_dead_mountains;Dead Mountains;Dead Mountains;Dead Mountains;;Dead Mountains;;;;;;;;;x
d_dead_mountains_adj;Dead Mountainsian;;Dead Mountainser;;;;;;;;;;;x
d_denver;Denver;Denver;Denver;;Denver;;;;;;;;;x
d_denver_adj;Denverian;;denverer;;;;;;;;;;;x
d_deschutes;Deschutes;Deschutes;Deschutes;;Deschutes;;;;;;;;;x
d_deschutes_adj;Deschutesian;;deschuteser;;;;;;;;;;;x
d_dorado_slopes;Dorado Slopes;Dorado Slopes;Dorado Slopes;;Dorado Slopes;;;;;;;;;x
d_dorado_slopes_adj;Dorado Slopesian;;Dorado Slopeser;;;;;;;;;;;x
d_duck_valley;Duck Valley;Duck Valley;Duck Valley;;Duck Valley;;;;;;;;;x
d_duck_valley_adj;Duck Valleian;;Duck Valleer;;;;;;;;;;;x
d_eastside;Eastside;Eastside;Eastside;;Eastside;;;;;;;;;x
d_eastside_adj;Eastsidean;;eastsider;;;;;;;;;;;x
d_edinburgh;Edinburgh;Edinburgh;Edinburgh;;Edinburgh;;;;;;;;;x
d_edinburgh_adj;Edinburghian;;edinburgher;;;;;;;;;;;x
d_el_paso;El Paso;El Paso;El Paso;;El Paso;;;;;;;;;x
d_el_paso_adj;El Pasian;;El Paser;;;;;;;;;;;x
d_el_picante;El Picante;El Picante;El Picante;;El Picante;;;;;;;;;x
d_el_picante_adj;El Picantean;;El Picanter;;;;;;;;;;;x
d_el_rosario;El Rosario;El Rosario;El Rosario;;El Rosario;;;;;;;;;x
d_el_rosario_adj;El Rosarian;;El Rosarer;;;;;;;;;;;x
d_elko;Elko;Elko;Elko;;Elko;;;;;;;;;x
d_elko_adj;Elkian;;elker;;;;;;;;;;;x
d_elmore;Elmore;Elmore;Elmore;;Elmore;;;;;;;;;x
d_elmore_adj;Elmorean;;elmorer;;;;;;;;;;;x
d_emery;Emery;Emery;Emery;;Emery;;;;;;;;;x
d_emery_adj;Emerian;;emerer;;;;;;;;;;;x
d_ensenada;Ensenada;Ensenada;Ensenada;;Ensenada;;;;;;;;;x
d_ensenada_adj;Ensenadan;;ensenader;;;;;;;;;;;x
d_escalante;Escalante;Escalante;Escalante;;Escalante;;;;;;;;;x
d_escalante_adj;Escalantean;;escalanter;;;;;;;;;;;x
d_express;Express;Express;Express;;Express;;;;;;;;;x
d_express_adj;Expressian;;expresser;;;;;;;;;;;x
d_ferry;Ferry;Ferry;Ferry;;Ferry;;;;;;;;;x
d_ferry_adj;Ferrian;;ferrer;;;;;;;;;;;x
d_fishlake;Fishlake;Fishlake;Fishlake;;Fishlake;;;;;;;;;x
d_fishlake_adj;Fishlakean;;fishlaker;;;;;;;;;;;x
d_flathead;Flathead;Flathead;Flathead;;Flathead;;;;;;;;;x
d_flathead_adj;Flatheadian;;flatheader;;;;;;;;;;;x
d_folsom_heights;Folsom Heights;Folsom Heights;Folsom Heights;;Folsom Heights;;;;;;;;;x
d_folsom_heights_adj;Folsom Heightsian;;Folsom Heightser;;;;;;;;;;;x
d_fort_defiance;Fort Defiance;Fort Defiance;Fort Defiance;;Fort Defiance;;;;;;;;;x
d_fort_defiance_adj;Fort Defiancean;;Fort Defiancer;;;;;;;;;;;x
d_franklin;Franklin;Franklin;Franklin;;Franklin;;;;;;;;;x
d_franklin_adj;Franklinian;;frankliner;;;;;;;;;;;x
d_fraser;Fraser;Fraser;Fraser;;Fraser;;;;;;;;;x
d_fraser_adj;Fraserian;;fraserer;;;;;;;;;;;x
d_gem;Gem;Gem;Gem;;Gem;;;;;;;;;x
d_gem_adj;Gemian;;gemer;;;;;;;;;;;x
d_georgia_strait;Georgia Strait;Georgia Strait;Georgia Strait;;Georgia Strait;;;;;;;;;x
d_georgia_strait_adj;Georgia Straitian;;Georgia Straiter;;;;;;;;;;;x
d_gila;Gila;Gila;Gila;;Gila;;;;;;;;;x
d_gila_adj;Gilan;;giler;;;;;;;;;;;x
d_gilroy;Gilroy;Gilroy;Gilroy;;Gilroy;;;;;;;;;x
d_gilroy_adj;Gilroian;;gilroer;;;;;;;;;;;x
d_glenn;Glenn;Glenn;Glenn;;Glenn;;;;;;;;;x
d_glenn_adj;Glennian;;glenner;;;;;;;;;;;x
d_goose;Goose;Goose;Goose;;Goose;;;;;;;;;x
d_goose_adj;Goosean;;gooser;;;;;;;;;;;x
d_gran_guadalupe;Gran Guadalupe;Gran Guadalupe;Gran Guadalupe;;Gran Guadalupe;;;;;;;;;x
d_gran_guadalupe_adj;Gran Guadalupean;;Gran Guadaluper;;;;;;;;;;;x
d_gran_hermosillo;Gran Hermosillo;Gran Hermosillo;Gran Hermosillo;;Gran Hermosillo;;;;;;;;;x
d_gran_hermosillo_adj;Gran Hermosillian;;Gran Hermosiller;;;;;;;;;;;x
d_gran_paz;Gran Paz;Gran Paz;Gran Paz;;Gran Paz;;;;;;;;;x
d_gran_paz_adj;Gran Pazian;;Gran Pazer;;;;;;;;;;;x
d_gran_rosarito;Gran Rosarito;Gran Rosarito;Gran Rosarito;;Gran Rosarito;;;;;;;;;x
d_gran_rosarito_adj;Gran Rosaritian;;Gran Rosariter;;;;;;;;;;;x
d_grand;Grand;Grand;Grand;;Grand;;;;;;;;;x
d_grand_adj;Grandian;;grander;;;;;;;;;;;x
d_grand_fresno;Grand Fresno;Grand Fresno;Grand Fresno;;Grand Fresno;;;;;;;;;x
d_grand_fresno_adj;Grand Fresnian;;Grand Fresner;;;;;;;;;;;x
d_grand_mesa;Grand Mesa;Grand Mesa;Grand Mesa;;Grand Mesa;;;;;;;;;x
d_grand_mesa_adj;Grand Mesan;;Grand Meser;;;;;;;;;;;x
d_grand_teton;Grand Teton;Grand Teton;Grand Teton;;Grand Teton;;;;;;;;;x
d_grand_teton_adj;Grand Tetonian;;Grand Tetoner;;;;;;;;;;;x
d_grand_vegas;Grand Vegas;Grand Vegas;Grand Vegas;;Grand Vegas;;;;;;;;;x
d_grand_vegas_adj;Grand Vegasian;;Grand Vegaser;;;;;;;;;;;x
d_granite;Granite;Granite;Granite;;Granite;;;;;;;;;x
d_granite_adj;Granitean;;graniter;;;;;;;;;;;x
d_grant;Grant;Grant;Grant;;Grant;;;;;;;;;x
d_grant_adj;Grantian;;granter;;;;;;;;;;;x
d_grays_harbor;Grays Harbor;Grays Harbor;Grays Harbor;;Grays Harbor;;;;;;;;;x
d_grays_harbor_adj;Grays Harborian;;Grays Harborer;;;;;;;;;;;x
d_great_coulee;Great Coulee;Great Coulee;Great Coulee;;Great Coulee;;;;;;;;;x
d_great_coulee_adj;Great Couleean;;Great Couler;;;;;;;;;;;x
d_green_river;Green River;Green River;Green River;;Green River;;;;;;;;;x
d_green_river_adj;Green Riverian;;Green Riverer;;;;;;;;;;;x
d_guasave;Guasave;Guasave;Guasave;;Guasave;;;;;;;;;x
d_guasave_adj;Guasavean;;guasaver;;;;;;;;;;;x
d_gunnison;Gunnison;Gunnison;Gunnison;;Gunnison;;;;;;;;;x
d_gunnison_adj;Gunnisonian;;gunnisoner;;;;;;;;;;;x
d_haihte;Haihte;Haihte;Haihte;;Haihte;;;;;;;;;x
d_haihte_adj;Haihtean;;haihter;;;;;;;;;;;x
d_halifax;Halifax;Halifax;Halifax;;Halifax;;;;;;;;;x
d_halifax_adj;Halifaxian;;halifaxer;;;;;;;;;;;x
d_harney;Harney;Harney;Harney;;Harney;;;;;;;;;x
d_harney_adj;Harneian;;harneer;;;;;;;;;;;x
d_henry;Henry;Henry;Henry;;Henry;;;;;;;;;x
d_henry_adj;Henrian;;henrer;;;;;;;;;;;x
d_hermasillo_occidental;Hermasillo Occidental;Hermasillo Occidental;Hermasillo Occidental;;Hermasillo Occidental;;;;;;;;;x
d_hermasillo_occidental_adj;Hermasillo Occidentalian;;Hermasillo Occidentaler;;;;;;;;;;;x
d_heroica_caborca;Heroica Caborca;Heroica Caborca;Heroica Caborca;;Heroica Caborca;;;;;;;;;x
d_heroica_caborca_adj;Heroica Caborcan;;Heroica Caborcer;;;;;;;;;;;x
d_hidalgo;Hidalgo;Hidalgo;Hidalgo;;Hidalgo;;;;;;;;;x
d_hidalgo_adj;Hidalgian;;hidalger;;;;;;;;;;;x
d_hidden_valley;Hidden Valley;Hidden Valley;Hidden Valley;;Hidden Valley;;;;;;;;;x
d_hidden_valley_adj;Hidden Valleian;;Hidden Valleer;;;;;;;;;;;x
d_hopituskwa;Hopituskwa;Hopituskwa;Hopituskwa;;Hopituskwa;;;;;;;;;x
d_hopituskwa_adj;Hopituskwan;;hopituskwer;;;;;;;;;;;x
d_huerfano;Huerfano;Huerfano;Huerfano;;Huerfano;;;;;;;;;x
d_huerfano_adj;Huerfanian;;huerfaner;;;;;;;;;;;x
d_humboldt;Humboldt;Humboldt;Humboldt;;Humboldt;;;;;;;;;x
d_humboldt_adj;Humboldtian;;humboldter;;;;;;;;;;;x
d_idaho_falls;Idaho Falls;Idaho Falls;Idaho Falls;;Idaho Falls;;;;;;;;;x
d_idaho_falls_adj;Idaho Fallsian;;Idaho Fallser;;;;;;;;;;;x
d_inland;Inland;Inland;Inland;;Inland;;;;;;;;;x
d_inland_adj;Inlandian;;inlander;;;;;;;;;;;x
d_inyo;Inyo;Inyo;Inyo;;Inyo;;;;;;;;;x
d_inyo_adj;Inian;;iner;;;;;;;;;;;x
d_jicarilla;Jicarilla;Jicarilla;Jicarilla;;Jicarilla;;;;;;;;;x
d_jicarilla_adj;Jicarillan;;jicariller;;;;;;;;;;;x
d_johnstone;Johnstone;Johnstone;Johnstone;;Johnstone;;;;;;;;;x
d_johnstone_adj;Johnstonean;;johnstoner;;;;;;;;;;;x
d_joshua_tree;Joshua Tree;Joshua Tree;Joshua Tree;;Joshua Tree;;;;;;;;;x
d_joshua_tree_adj;Joshua Treean;;Joshua Trer;;;;;;;;;;;x
d_kakigui;Kakigui;Kakigui;Kakigui;;Kakigui;;;;;;;;;x
d_kakigui_adj;Kakigian;;kakiger;;;;;;;;;;;x
d_kern;Kern;Kern;Kern;;Kern;;;;;;;;;x
d_kern_adj;Kernian;;kerner;;;;;;;;;;;x
d_king_corridor;King Corridor;King Corridor;King Corridor;;King Corridor;;;;;;;;;x
d_king_corridor_adj;King Corridorian;;King Corridorer;;;;;;;;;;;x
d_kings;Kings;Kings;Kings;;Kings;;;;;;;;;x
d_kings_adj;Kingsian;;kingser;;;;;;;;;;;x
d_kings_range;Kings Range;Kings Range;Kings Range;;Kings Range;;;;;;;;;x
d_kings_range_adj;Kings Rangean;;Kings Ranger;;;;;;;;;;;x
d_kitsap;Kitsap;Kitsap;Kitsap;;Kitsap;;;;;;;;;x
d_kitsap_adj;Kitsapian;;kitsaper;;;;;;;;;;;x
d_kittitas;Kittitas;Kittitas;Kittitas;;Kittitas;;;;;;;;;x
d_kittitas_adj;Kittitasian;;kittitaser;;;;;;;;;;;x
d_klamath;Klamath;Klamath;Klamath;;Klamath;;;;;;;;;x
d_klamath_adj;Klamathian;;klamather;;;;;;;;;;;x
d_klickitat;Klickitat;Klickitat;Klickitat;;Klickitat;;;;;;;;;x
d_klickitat_adj;Klickitatian;;klickitater;;;;;;;;;;;x
d_kokanee;Kokanee;Kokanee;Kokanee;;Kokanee;;;;;;;;;x
d_kokanee_adj;Kokaneean;;kokaner;;;;;;;;;;;x
d_lander;Lander;Lander;Lander;;Lander;;;;;;;;;x
d_lander_adj;Landerian;;landerer;;;;;;;;;;;x
d_lane;Lane;Lane;Lane;;Lane;;;;;;;;;x
d_lane_adj;Lanean;;laner;;;;;;;;;;;x
d_larimer;Larimer;Larimer;Larimer;;Larimer;;;;;;;;;x
d_larimer_adj;Larimerian;;larimerer;;;;;;;;;;;x
d_las_estribaciones;Las Estribaciones;Las Estribaciones;Las Estribaciones;;Las Estribaciones;;;;;;;;;x
d_las_estribaciones_adj;Las Estribacionesian;;Las Estribacioneser;;;;;;;;;;;x
d_lassen;Lassen;Lassen;Lassen;;Lassen;;;;;;;;;x
d_lassen_adj;Lassenian;;lassener;;;;;;;;;;;x
d_latah;Latah;Latah;Latah;;Latah;;;;;;;;;x
d_latah_adj;Latahian;;lataher;;;;;;;;;;;x
d_lemhi;Lemhi;Lemhi;Lemhi;;Lemhi;;;;;;;;;x
d_lemhi_adj;Lemhian;;lemher;;;;;;;;;;;x
d_lewis;Lewis;Lewis;Lewis;;Lewis;;;;;;;;;x
d_lewis_adj;Lewisian;;lewiser;;;;;;;;;;;x
d_lilac;Lilac;Lilac;Lilac;;Lilac;;;;;;;;;x
d_lilac_adj;Lilacian;;lilacer;;;;;;;;;;;x
d_lincoln;Lincoln;Lincoln;Lincoln;;Lincoln;;;;;;;;;x
d_lincoln_adj;Lincolnian;;lincolner;;;;;;;;;;;x
d_linn;Linn;Linn;Linn;;Linn;;;;;;;;;x
d_linn_adj;Linnian;;linner;;;;;;;;;;;x
d_little_colorado;Little Colorado;Little Colorado;Little Colorado;;Little Colorado;;;;;;;;;x
d_little_colorado_adj;Little Coloradian;;Little Colorader;;;;;;;;;;;x
d_loreto;Loreto;Loreto;Loreto;;Loreto;;;;;;;;;x
d_loreto_adj;Loretian;;loreter;;;;;;;;;;;x
d_los_alamos;Los Alamos;Los Alamos;Los Alamos;;Los Alamos;;;;;;;;;x
d_los_alamos_adj;Los Alamosian;;Los Alamoser;;;;;;;;;;;x
d_los_angeles;Los Angeles;Los Angeles;Los Angeles;;Los Angeles;;;;;;;;;x
d_los_angeles_adj;Los Angelesian;;Los Angeleser;;;;;;;;;;;x
d_los_cabos;Los Cabos;Los Cabos;Los Cabos;;Los Cabos;;;;;;;;;x
d_los_cabos_adj;Los Cabosian;;Los Caboser;;;;;;;;;;;x
d_los_mochis;Los Mochis;Los Mochis;Los Mochis;;Los Mochis;;;;;;;;;x
d_los_mochis_adj;Los Mochisian;;Los Mochiser;;;;;;;;;;;x
d_los_padres;Los Padres;Los Padres;Los Padres;;Los Padres;;;;;;;;;x
d_los_padres_adj;Los Padresian;;Los Padreser;;;;;;;;;;;x
d_lotusland;Lotusland;Lotusland;Lotusland;;Lotusland;;;;;;;;;x
d_lotusland_adj;Lotuslandian;;lotuslander;;;;;;;;;;;x
d_luna;Luna;Luna;Luna;;Luna;;;;;;;;;x
d_luna_adj;Lunan;;luner;;;;;;;;;;;x
d_madera;Madera;Madera;Madera;;Madera;;;;;;;;;x
d_madera_adj;Maderan;;maderer;;;;;;;;;;;x
d_madison;Madison;Madison;Madison;;Madison;;;;;;;;;x
d_madison_adj;Madisonian;;madisoner;;;;;;;;;;;x
d_magdalena;Magdalena;Magdalena;Magdalena;;Magdalena;;;;;;;;;x
d_magdalena_adj;Magdalenan;;magdalener;;;;;;;;;;;x
d_magic_valley;Magic Valley;Magic Valley;Magic Valley;;Magic Valley;;;;;;;;;x
d_magic_valley_adj;Magic Valleian;;Magic Valleer;;;;;;;;;;;x
d_malheur;Malheur;Malheur;Malheur;;Malheur;;;;;;;;;x
d_malheur_adj;Malheurian;;malheurer;;;;;;;;;;;x
d_manti_la_sal;Manti La Sal;Manti La Sal;Manti La Sal;;Manti La Sal;;;;;;;;;x
d_manti_la_sal_adj;Manti La Salian;;Manti La Saler;;;;;;;;;;;x
d_maricopa;Maricopa;Maricopa;Maricopa;;Maricopa;;;;;;;;;x
d_maricopa_adj;Maricopan;;maricoper;;;;;;;;;;;x
d_marin;Marin;Marin;Marin;;Marin;;;;;;;;;x
d_marin_adj;Marinian;;mariner;;;;;;;;;;;x
d_marmot;Marmot;Marmot;Marmot;;Marmot;;;;;;;;;x
d_marmot_adj;Marmotian;;marmoter;;;;;;;;;;;x
d_mason;Mason;Mason;Mason;;Mason;;;;;;;;;x
d_mason_adj;Masonian;;masoner;;;;;;;;;;;x
d_mayo;Mayo;Mayo;Mayo;;Mayo;;;;;;;;;x
d_mayo_adj;Maian;;maer;;;;;;;;;;;x
d_mazatlan;Mazatlan;Mazatlan;Mazatlan;;Mazatlan;;;;;;;;;x
d_mazatlan_adj;Mazatlanian;;mazatlaner;;;;;;;;;;;x
d_mead;Mead;Mead;Mead;;Mead;;;;;;;;;x
d_mead_adj;Meadian;;meader;;;;;;;;;;;x
d_mendo;Mendo;Mendo;Mendo;;Mendo;;;;;;;;;x
d_mendo_adj;Mendian;;mender;;;;;;;;;;;x
d_merced;Merced;Merced;Merced;;Merced;;;;;;;;;x
d_merced_adj;Mercedian;;merceder;;;;;;;;;;;x
d_mesa_verde;Mesa Verde;Mesa Verde;Mesa Verde;;Mesa Verde;;;;;;;;;x
d_mesa_verde_adj;Mesa Verdean;;Mesa Verder;;;;;;;;;;;x
d_mexicali;Mexicali;Mexicali;Mexicali;;Mexicali;;;;;;;;;x
d_mexicali_adj;Mexicalian;;mexicaler;;;;;;;;;;;x
d_mineral;Mineral;Mineral;Mineral;;Mineral;;;;;;;;;x
d_mineral_adj;Mineralian;;mineraler;;;;;;;;;;;x
d_mineral_belt;Mineral Belt;Mineral Belt;Mineral Belt;;Mineral Belt;;;;;;;;;x
d_mineral_belt_adj;Mineral Beltian;;Mineral Belter;;;;;;;;;;;x
d_mogollon;Mogollon;Mogollon;Mogollon;;Mogollon;;;;;;;;;x
d_mogollon_adj;Mogollonian;;mogolloner;;;;;;;;;;;x
d_mohave;Mohave;Mohave;Mohave;;Mohave;;;;;;;;;x
d_mohave_adj;Mohavean;;mohaver;;;;;;;;;;;x
d_monashee;Monashee;Monashee;Monashee;;Monashee;;;;;;;;;x
d_monashee_adj;Monasheean;;monasher;;;;;;;;;;;x
d_mono;Mono;Mono;Mono;;Mono;;;;;;;;;x
d_mono_adj;Monian;;moner;;;;;;;;;;;x
d_moreno_valley;Moreno Valley;Moreno Valley;Moreno Valley;;Moreno Valley;;;;;;;;;x
d_moreno_valley_adj;Moreno Valleian;;Moreno Valleer;;;;;;;;;;;x
d_moses_lake;Moses Lake;Moses Lake;Moses Lake;;Moses Lake;;;;;;;;;x
d_moses_lake_adj;Moses Lakean;;Moses Laker;;;;;;;;;;;x
